BR,run,Weeks,Cc,Cm,Ac
0.5,25,44,NA,NA,NA
0.5,25,45,NA,NA,NA
0.5,25,46,NA,NA,NA
0.5,25,47,NA,NA,NA
0.5,25,48,NA,NA,NA
0.5,25,49,NA,NA,NA
0.5,25,50,NA,NA,NA
0.5,25,51,NA,NA,NA
0.5,25,52,NA,NA,NA
0.5,25,53,NA,NA,NA
0.5,25,54,NA,NA,NA
0.5,25,55,NA,NA,NA
0.5,25,56,NA,NA,NA
0.5,25,57,NA,NA,NA
0.5,25,58,NA,NA,NA
0.5,25,59,NA,NA,NA
0.5,25,60,NA,NA,NA
0.5,25,61,NA,NA,NA
0.5,25,62,NA,NA,NA
0.5,25,63,NA,NA,NA
0.5,25,64,NA,NA,NA
0.5,25,65,NA,NA,NA
0.5,25,66,NA,NA,NA
0.5,25,67,NA,NA,NA
0.5,25,68,NA,NA,NA
0.5,25,69,NA,NA,NA
0.5,25,70,NA,NA,NA
0.5,25,71,NA,NA,NA
0.5,25,72,NA,NA,NA
0.5,25,73,NA,NA,NA
0.5,25,74,NA,NA,NA
0.5,25,75,NA,NA,NA
0.5,25,76,NA,NA,NA
0.5,25,77,NA,NA,NA
0.5,25,78,NA,NA,NA
0.5,25,79,NA,NA,NA
0.5,25,80,NA,NA,NA
0.5,25,81,NA,NA,NA
0.5,25,82,NA,NA,NA
0.5,25,83,NA,NA,NA
0.5,25,84,NA,NA,NA
0.5,25,85,NA,NA,NA
0.5,25,86,NA,NA,NA
0.5,25,87,NA,NA,NA
0.5,25,88,NA,NA,NA
0.5,25,89,NA,NA,NA
0.5,25,90,NA,NA,NA
0.5,25,91,NA,NA,NA
0.5,25,92,NA,NA,NA
0.5,25,93,NA,NA,NA
0.5,25,94,NA,NA,NA
0.5,25,95,NA,NA,NA
0.5,25,96,NA,NA,NA
0.5,25,97,NA,NA,NA
0.5,25,98,NA,NA,NA
0.5,25,99,NA,NA,NA
0.5,25,100,NA,NA,NA
0.5,25,101,NA,NA,NA
0.8,26,1,20,20,NA
0.8,26,2,20,20,NA
0.8,26,3,19,20,NA
0.8,26,4,149,105,NA
0.8,26,5,139,164,NA
0.8,26,6,143,129,NA
0.8,26,7,128,56,NA
0.8,26,8,114,59,NA
0.8,26,9,60,134,0
0.8,26,10,51,97,12
0.8,26,11,33,14,152
0.8,26,12,7,5,261
0.8,26,13,5,11,253
0.8,26,14,3,19,86
0.8,26,15,6,6,27
0.8,26,16,4,17,16
0.8,26,17,4,31,48
0.8,26,18,3,14,59
0.8,26,19,18,10,42
0.8,26,20,13,22,82
0.8,26,21,0,31,51
0.8,26,22,10,10,74
0.8,26,23,20,14,48
0.8,26,24,8,11,70
0.8,26,25,1,34,66
0.8,26,26,14,18,71
0.8,26,27,8,12,68
0.8,26,28,6,21,48
0.8,26,29,2,37,65
0.8,26,30,2,25,62
0.8,26,31,11,16,51
0.8,26,32,5,36,93
0.8,26,33,0,39,64
0.8,26,34,0,25,89
0.8,26,35,8,21,68
0.8,26,36,0,35,95
0.8,26,37,NA,41,98
0.8,26,38,NA,17,46
0.8,26,39,NA,48,62
0.8,26,40,NA,47,117
0.8,26,41,NA,14,79
0.8,26,42,NA,37,97
0.8,26,43,NA,38,147
0.8,26,44,NA,23,79
0.8,26,45,NA,22,53
0.8,26,46,NA,37,68
0.8,26,47,NA,28,94
0.8,26,48,NA,27,50
0.8,26,49,NA,28,85
0.8,26,50,NA,32,114
0.8,26,51,NA,30,72
0.8,26,52,NA,29,80
0.8,26,53,NA,29,46
0.8,26,54,NA,28,65
0.8,26,55,NA,26,70
0.8,26,56,NA,27,78
0.8,26,57,NA,21,61
0.8,26,58,NA,NA,NA
0.8,26,59,NA,NA,NA
0.8,26,60,NA,NA,NA
0.8,26,61,NA,NA,NA
0.8,26,62,NA,NA,NA
0.8,26,63,NA,NA,NA
0.8,26,64,NA,NA,NA
0.8,26,65,NA,NA,NA
0.8,26,66,NA,NA,NA
0.8,26,67,NA,NA,NA
0.8,26,68,NA,NA,NA
0.8,26,69,NA,NA,NA
0.8,26,70,NA,NA,NA
0.8,26,71,NA,NA,NA
0.8,26,72,NA,NA,NA
0.8,26,73,NA,NA,NA
0.8,26,74,NA,NA,NA
0.8,26,75,NA,NA,NA
0.8,26,76,NA,NA,NA
0.8,26,77,NA,NA,NA
0.8,26,78,NA,NA,NA
0.8,26,79,NA,NA,NA
0.8,26,80,NA,NA,NA
0.8,26,81,NA,NA,NA
0.8,26,82,NA,NA,NA
0.8,26,83,NA,NA,NA
0.8,26,84,NA,NA,NA
0.8,26,85,NA,NA,NA
0.8,26,86,NA,NA,NA
0.8,26,87,NA,NA,NA
0.8,26,88,NA,NA,NA
0.8,26,89,NA,NA,NA
0.8,26,90,NA,NA,NA
0.8,26,91,NA,NA,NA
0.8,26,92,NA,NA,NA
0.8,26,93,NA,NA,NA
0.8,26,94,NA,NA,NA
0.8,26,95,NA,NA,NA
0.8,26,96,NA,NA,NA
0.8,26,97,NA,NA,NA
0.8,26,98,NA,NA,NA
0.8,26,99,NA,NA,NA
0.8,26,100,NA,NA,NA
0.8,26,101,NA,NA,NA
0.8,27,1,20,20,NA
0.8,27,2,20,18,NA
0.8,27,3,26,20,NA
0.8,27,4,144,101,NA
0.8,27,5,139,135,NA
0.8,27,6,121,136,NA
0.8,27,7,164,49,NA
0.8,27,8,163,52,NA
0.8,27,9,112,69,0
0.8,27,10,56,65,11
0.8,27,11,82,9,101
0.8,27,12,7,3,271
0.8,27,13,6,11,273
0.8,27,14,17,5,81
0.8,27,15,11,1,25
0.8,27,16,3,7,8
0.8,27,17,50,1,50
0.8,27,18,19,0,32
0.8,27,19,9,7,29
0.8,27,20,39,25,55
0.8,27,21,27,0,81
0.8,27,22,21,0,41
0.8,27,23,18,17,41
0.8,27,24,33,8,82
0.8,27,25,16,1,71
0.8,27,26,19,0,93
0.8,27,27,32,5,57
0.8,27,28,15,1,72
0.8,27,29,28,0,79
0.8,27,30,35,NA,50
0.8,27,31,26,NA,139
0.8,27,32,17,NA,71
0.8,27,33,30,NA,41
0.8,27,34,28,NA,98
0.8,27,35,30,NA,36
0.8,27,36,32,NA,74
0.8,27,37,38,NA,143
0.8,27,38,15,NA,40
0.8,27,39,24,NA,88
0.8,27,40,26,NA,72
0.8,27,41,24,NA,69
0.8,27,42,26,NA,91
0.8,27,43,23,NA,67
0.8,27,44,36,NA,54
0.8,27,45,32,NA,51
0.8,27,46,38,NA,109
0.8,27,47,28,NA,92
0.8,27,48,29,NA,111
0.8,27,49,22,NA,88
0.8,27,50,19,NA,93
0.8,27,51,34,NA,75
0.8,27,52,22,NA,79
0.8,27,53,23,NA,58
0.8,27,54,35,NA,98
0.8,27,55,26,NA,76
0.8,27,56,34,NA,62
0.8,27,57,27,NA,37
0.8,27,58,NA,NA,NA
0.8,27,59,NA,NA,NA
0.8,27,60,NA,NA,NA
0.8,27,61,NA,NA,NA
0.8,27,62,NA,NA,NA
0.8,27,63,NA,NA,NA
0.8,27,64,NA,NA,NA
0.8,27,65,NA,NA,NA
0.8,27,66,NA,NA,NA
0.8,27,67,NA,NA,NA
0.8,27,68,NA,NA,NA
0.8,27,69,NA,NA,NA
0.8,27,70,NA,NA,NA
0.8,27,71,NA,NA,NA
0.8,27,72,NA,NA,NA
0.8,27,73,NA,NA,NA
0.8,27,74,NA,NA,NA
0.8,27,75,NA,NA,NA
0.8,27,76,NA,NA,NA
0.8,27,77,NA,NA,NA
0.8,27,78,NA,NA,NA
0.8,27,79,NA,NA,NA
0.8,27,80,NA,NA,NA
0.8,27,81,NA,NA,NA
0.8,27,82,NA,NA,NA
0.8,27,83,NA,NA,NA
0.8,27,84,NA,NA,NA
0.8,27,85,NA,NA,NA
0.8,27,86,NA,NA,NA
0.8,27,87,NA,NA,NA
0.8,27,88,NA,NA,NA
0.8,27,89,NA,NA,NA
0.8,27,90,NA,NA,NA
0.8,27,91,NA,NA,NA
0.8,27,92,NA,NA,NA
0.8,27,93,NA,NA,NA
0.8,27,94,NA,NA,NA
0.8,27,95,NA,NA,NA
0.8,27,96,NA,NA,NA
0.8,27,97,NA,NA,NA
0.8,27,98,NA,NA,NA
0.8,27,99,NA,NA,NA
0.8,27,100,NA,NA,NA
0.8,27,101,NA,NA,NA
0.8,28,1,20,20,NA
0.8,28,2,19,20,NA
0.8,28,3,22,20,NA
0.8,28,4,170,111,NA
0.8,28,5,142,153,NA
0.8,28,6,128,133,NA
0.8,28,7,105,69,NA
0.8,28,8,126,73,NA
0.8,28,9,78,97,0
0.8,28,10,29,137,12
0.8,28,11,48,21,164
0.8,28,12,12,8,277
0.8,28,13,3,11,177
0.8,28,14,8,30,78
0.8,28,15,18,2,76
0.8,28,16,5,15,32
0.8,28,17,3,42,55
0.8,28,18,18,18,94
0.8,28,19,0,9,62
0.8,28,20,7,54,76
0.8,28,21,0,31,71
0.8,28,22,6,10,48
0.8,28,23,1,36,30
0.8,28,24,0,77,105
0.8,28,25,4,33,83
0.8,28,26,17,6,58
0.8,28,27,1,36,113
0.8,28,28,0,36,92
0.8,28,29,8,22,121
0.8,28,30,12,12,89
0.8,28,31,2,31,120
0.8,28,32,0,34,91
0.8,28,33,8,24,52
0.8,28,34,10,17,70
0.8,28,35,0,33,106
0.8,28,36,1,24,77
0.8,28,37,0,40,102
0.8,28,38,NA,16,30
0.8,28,39,NA,37,53
0.8,28,40,NA,44,63
0.8,28,41,NA,21,94
0.8,28,42,NA,44,81
0.8,28,43,NA,51,71
0.8,28,44,NA,29,70
0.8,28,45,NA,24,43
0.8,28,46,NA,42,158
0.8,28,47,NA,28,118
0.8,28,48,NA,34,62
0.8,28,49,NA,34,87
0.8,28,50,NA,31,82
0.8,28,51,NA,35,84
0.8,28,52,NA,23,101
0.8,28,53,NA,35,71
0.8,28,54,NA,34,114
0.8,28,55,NA,27,82
0.8,28,56,NA,32,72
0.8,28,57,NA,40,62
0.8,28,58,NA,NA,NA
0.8,28,59,NA,NA,NA
0.8,28,60,NA,NA,NA
0.8,28,61,NA,NA,NA
0.8,28,62,NA,NA,NA
0.8,28,63,NA,NA,NA
0.8,28,64,NA,NA,NA
0.8,28,65,NA,NA,NA
0.8,28,66,NA,NA,NA
0.8,28,67,NA,NA,NA
0.8,28,68,NA,NA,NA
0.8,28,69,NA,NA,NA
0.8,28,70,NA,NA,NA
0.8,28,71,NA,NA,NA
0.8,28,72,NA,NA,NA
0.8,28,73,NA,NA,NA
0.8,28,74,NA,NA,NA
0.8,28,75,NA,NA,NA
0.8,28,76,NA,NA,NA
0.8,28,77,NA,NA,NA
0.8,28,78,NA,NA,NA
0.8,28,79,NA,NA,NA
0.8,28,80,NA,NA,NA
0.8,28,81,NA,NA,NA
0.8,28,82,NA,NA,NA
0.8,28,83,NA,NA,NA
0.8,28,84,NA,NA,NA
0.8,28,85,NA,NA,NA
0.8,28,86,NA,NA,NA
0.8,28,87,NA,NA,NA
0.8,28,88,NA,NA,NA
0.8,28,89,NA,NA,NA
0.8,28,90,NA,NA,NA
0.8,28,91,NA,NA,NA
0.8,28,92,NA,NA,NA
0.8,28,93,NA,NA,NA
0.8,28,94,NA,NA,NA
0.8,28,95,NA,NA,NA
0.8,28,96,NA,NA,NA
0.8,28,97,NA,NA,NA
0.8,28,98,NA,NA,NA
0.8,28,99,NA,NA,NA
0.8,28,100,NA,NA,NA
0.8,28,101,NA,NA,NA
0.8,29,1,20,20,NA
0.8,29,2,20,20,NA
0.8,29,3,38,22,NA
0.8,29,4,102,122,NA
0.8,29,5,75,133,NA
0.8,29,6,86,130,NA
0.8,29,7,81,84,NA
0.8,29,8,23,105,NA
0.8,29,9,29,103,0
0.8,29,10,32,65,12
0.8,29,11,14,22,246
0.8,29,12,2,10,253
0.8,29,13,1,4,192
0.8,29,14,3,12,68
0.8,29,15,0,13,27
0.8,29,16,0,1,1
0.8,29,17,17,12,26
0.8,29,18,1,31,32
0.8,29,19,1,18,41
0.8,29,20,18,4,45
0.8,29,21,14,18,65
0.8,29,22,0,19,61
0.8,29,23,9,13,71
0.8,29,24,11,4,117
0.8,29,25,0,17,28
0.8,29,26,3,21,51
0.8,29,27,8,26,52
0.8,29,28,3,10,50
0.8,29,29,0,19,44
0.8,29,30,1,27,72
0.8,29,31,2,31,36
0.8,29,32,0,22,59
0.8,29,33,NA,27,46
0.8,29,34,NA,29,41
0.8,29,35,NA,49,116
0.8,29,36,NA,NA,NA
0.8,29,37,NA,NA,NA
0.8,29,38,NA,NA,NA
0.8,29,39,NA,NA,NA
0.8,29,40,NA,NA,NA
0.8,29,41,NA,NA,NA
0.8,29,42,NA,NA,NA
0.8,29,43,NA,NA,NA
0.8,29,44,NA,NA,NA
0.8,29,45,NA,NA,NA
0.8,29,46,NA,NA,NA
0.8,29,47,NA,NA,NA
0.8,29,48,NA,NA,NA
0.8,29,49,NA,NA,NA
0.8,29,50,NA,NA,NA
0.8,29,51,NA,NA,NA
0.8,29,52,NA,NA,NA
0.8,29,53,NA,NA,NA
0.8,29,54,NA,NA,NA
0.8,29,55,NA,NA,NA
0.8,29,56,NA,NA,NA
0.8,29,57,NA,NA,NA
0.8,29,58,NA,NA,NA
0.8,29,59,NA,NA,NA
0.8,29,60,NA,NA,NA
0.8,29,61,NA,NA,NA
0.8,29,62,NA,NA,NA
0.8,29,63,NA,NA,NA
0.8,29,64,NA,NA,NA
0.8,29,65,NA,NA,NA
0.8,29,66,NA,NA,NA
0.8,29,67,NA,NA,NA
0.8,29,68,NA,NA,NA
0.8,29,69,NA,NA,NA
0.8,29,70,NA,NA,NA
0.8,29,71,NA,NA,NA
0.8,29,72,NA,NA,NA
0.8,29,73,NA,NA,NA
0.8,29,74,NA,NA,NA
0.8,29,75,NA,NA,NA
0.8,29,76,NA,NA,NA
0.8,29,77,NA,NA,NA
0.8,29,78,NA,NA,NA
0.8,29,79,NA,NA,NA
0.8,29,80,NA,NA,NA
0.8,29,81,NA,NA,NA
0.8,29,82,NA,NA,NA
0.8,29,83,NA,NA,NA
0.8,29,84,NA,NA,NA
0.8,29,85,NA,NA,NA
0.8,29,86,NA,NA,NA
0.8,29,87,NA,NA,NA
0.8,29,88,NA,NA,NA
0.8,29,89,NA,NA,NA
0.8,29,90,NA,NA,NA
0.8,29,91,NA,NA,NA
0.8,29,92,NA,NA,NA
0.8,29,93,NA,NA,NA
0.8,29,94,NA,NA,NA
0.8,29,95,NA,NA,NA
0.8,29,96,NA,NA,NA
0.8,29,97,NA,NA,NA
0.8,29,98,NA,NA,NA
0.8,29,99,NA,NA,NA
0.8,29,100,NA,NA,NA
0.8,29,101,NA,NA,NA
0.8,30,1,20,20,NA
0.8,30,2,20,20,NA
0.8,30,3,47,23,NA
0.8,30,4,116,109,NA
0.8,30,5,115,126,0
0.8,30,6,44,124,12
0.8,30,7,21,33,258
0.8,30,8,10,6,333
0.8,30,9,6,1,228
0.8,30,10,7,4,103
0.8,30,11,1,5,61
0.8,30,12,3,3,29
0.8,30,13,2,1,7
0.8,30,14,16,7,32
0.8,30,15,9,8,22
0.8,30,16,1,5,24
0.8,30,17,14,4,9
0.8,30,18,9,7,64
0.8,30,19,15,16,31
0.8,30,20,2,14,51
0.8,30,21,27,4,52
0.8,30,22,5,2,26
0.8,30,23,12,22,77
0.8,30,24,4,21,76
0.8,30,25,21,1,58
0.8,30,26,9,14,68
0.8,30,27,7,22,69
0.8,30,28,4,25,70
0.8,30,29,22,1,54
0.8,30,30,4,17,60
0.8,30,31,6,42,108
0.8,30,32,12,12,99
0.8,30,33,14,2,53
0.8,30,34,8,17,101
0.8,30,35,1,15,92
0.8,30,36,20,1,68
0.8,30,37,13,10,53
0.8,30,38,0,36,96
0.8,30,39,15,6,87
0.8,30,40,15,5,77
0.8,30,41,7,11,63
0.8,30,42,1,23,114
0.8,30,43,13,2,81
0.8,30,44,6,13,57
0.8,30,45,0,21,92
0.8,30,46,6,8,40
0.8,30,47,22,1,52
0.8,30,48,0,20,58
0.8,30,49,0,21,78
0.8,30,50,31,5,72
0.8,30,51,18,1,72
0.8,30,52,0,21,49
0.8,30,53,3,7,46
0.8,30,54,23,0,112
0.8,30,55,6,16,49
0.8,30,56,0,10,99
0.8,30,57,17,5,73
0.8,30,58,17,3,48
0.8,30,59,0,13,42
0.8,30,60,2,15,23
0.8,30,61,20,-1,140
0.8,30,62,9,2,40
0.8,30,63,0,26,47
0.8,30,64,5,4,55
0.8,30,65,19,0,35
0.8,30,66,8,19,80
0.8,30,67,0,11,42
0.8,30,68,18,0,41
0.8,30,69,17,2,51
0.8,30,70,2,19,49
0.8,30,71,16,6,24
0.8,30,72,30,2,69
0.8,30,73,7,6,56
0.8,30,74,3,14,54
0.8,30,75,16,-1,56
0.8,30,76,20,1,50
0.8,30,77,1,19,57
0.8,30,78,28,11,57
0.8,30,79,2,-1,50
0.8,30,80,8,7,57
0.8,30,81,1,29,154
0.8,30,82,37,1,54
0.8,30,83,1,14,41
0.8,30,84,17,7,54
0.8,30,85,4,0,66
0.8,30,86,10,4,31
0.8,30,87,11,18,62
0.8,30,88,17,8,44
0.8,30,89,16,0,35
0.8,30,90,6,21,71
0.8,30,91,9,10,67
0.8,30,92,13,0,51
0.8,30,93,11,13,67
0.8,30,94,8,13,52
0.8,30,95,24,2,33
0.8,30,96,10,5,56
0.8,30,97,10,13,91
0.8,30,98,8,9,69
0.8,30,99,16,0,-14
0.8,30,100,5,7,26
0.8,30,101,4,7,8
0.8,31,1,20,20,NA
0.8,31,2,20,20,NA
0.8,31,3,44,19,NA
0.8,31,4,116,126,NA
0.8,31,5,117,146,0
0.8,31,6,41,120,10
0.8,31,7,27,24,215
0.8,31,8,7,17,354
0.8,31,9,0,7,182
0.8,31,10,11,6,111
0.8,31,11,4,10,64
0.8,31,12,0,13,27
0.8,31,13,4,3,17
0.8,31,14,17,8,50
0.8,31,15,0,7,34
0.8,31,16,0,25,40
0.8,31,17,12,16,73
0.8,31,18,2,13,56
0.8,31,19,0,24,35
0.8,31,20,0,30,90
0.8,31,21,7,8,85
0.8,31,22,0,14,26
0.8,31,23,0,40,38
0.8,31,24,0,34,96
0.8,31,25,4,18,111
0.8,31,26,0,25,100
0.8,31,27,0,25,109
0.8,31,28,0,20,85
0.8,31,29,3,22,102
0.8,31,30,0,22,80
0.8,31,31,NA,17,84
0.8,31,32,NA,26,99
0.8,31,33,NA,25,112
0.8,31,34,NA,9,78
0.8,31,35,NA,24,71
0.8,31,36,NA,31,79
0.8,31,37,NA,29,65
0.8,31,38,NA,21,84
0.8,31,39,NA,15,66
0.8,31,40,NA,26,55
0.8,31,41,NA,NA,NA
0.8,31,42,NA,NA,NA
0.8,31,43,NA,NA,NA
0.8,31,44,NA,NA,NA
0.8,31,45,NA,NA,NA
0.8,31,46,NA,NA,NA
0.8,31,47,NA,NA,NA
0.8,31,48,NA,NA,NA
0.8,31,49,NA,NA,NA
0.8,31,50,NA,NA,NA
0.8,31,51,NA,NA,NA
0.8,31,52,NA,NA,NA
0.8,31,53,NA,NA,NA
0.8,31,54,NA,NA,NA
0.8,31,55,NA,NA,NA
0.8,31,56,NA,NA,NA
0.8,31,57,NA,NA,NA
0.8,31,58,NA,NA,NA
0.8,31,59,NA,NA,NA
0.8,31,60,NA,NA,NA
0.8,31,61,NA,NA,NA
0.8,31,62,NA,NA,NA
0.8,31,63,NA,NA,NA
0.8,31,64,NA,NA,NA
0.8,31,65,NA,NA,NA
0.8,31,66,NA,NA,NA
0.8,31,67,NA,NA,NA
0.8,31,68,NA,NA,NA
0.8,31,69,NA,NA,NA
0.8,31,70,NA,NA,NA
0.8,31,71,NA,NA,NA
0.8,31,72,NA,NA,NA
0.8,31,73,NA,NA,NA
0.8,31,74,NA,NA,NA
0.8,31,75,NA,NA,NA
0.8,31,76,NA,NA,NA
0.8,31,77,NA,NA,NA
0.8,31,78,NA,NA,NA
0.8,31,79,NA,NA,NA
0.8,31,80,NA,NA,NA
0.8,31,81,NA,NA,NA
0.8,31,82,NA,NA,NA
0.8,31,83,NA,NA,NA
0.8,31,84,NA,NA,NA
0.8,31,85,NA,NA,NA
0.8,31,86,NA,NA,NA
0.8,31,87,NA,NA,NA
0.8,31,88,NA,NA,NA
0.8,31,89,NA,NA,NA
0.8,31,90,NA,NA,NA
0.8,31,91,NA,NA,NA
0.8,31,92,NA,NA,NA
0.8,31,93,NA,NA,NA
0.8,31,94,NA,NA,NA
0.8,31,95,NA,NA,NA
0.8,31,96,NA,NA,NA
0.8,31,97,NA,NA,NA
0.8,31,98,NA,NA,NA
0.8,31,99,NA,NA,NA
0.8,31,100,NA,NA,NA
0.8,31,101,NA,NA,NA
0.8,32,1,20,20,NA
0.8,32,2,20,19,NA
0.8,32,3,34,20,NA
0.8,32,4,150,78,NA
0.8,32,5,83,134,0
0.8,32,6,67,132,12
0.8,32,7,72,5,150
0.8,32,8,13,8,360
0.8,32,9,4,7,149
0.8,32,10,6,13,145
0.8,32,11,17,0,80
0.8,32,12,5,3,43
0.8,32,13,2,14,15
0.8,32,14,18,20,24
0.8,32,15,25,4,60
0.8,32,16,13,8,46
0.8,32,17,0,34,44
0.8,32,18,19,15,89
0.8,32,19,26,0,41
0.8,32,20,4,35,83
0.8,32,21,0,38,77
0.8,32,22,21,9,90
0.8,32,23,21,2,69
0.8,32,24,3,42,119
0.8,32,25,0,40,69
0.8,32,26,13,8,70
0.8,32,27,20,5,76
0.8,32,28,1,35,106
0.8,32,29,0,39,86
0.8,32,30,21,7,66
0.8,32,31,12,9,132
0.8,32,32,0,24,81
0.8,32,33,0,34,118
0.8,32,34,13,3,116
0.8,32,35,9,17,99
0.8,32,36,0,15,55
0.8,32,37,4,27,62
0.8,32,38,5,6,47
0.8,32,39,12,18,62
0.8,32,40,0,16,71
0.8,32,41,3,16,83
0.8,32,42,21,5,78
0.8,32,43,0,4,39
0.8,32,44,0,28,44
0.8,32,45,10,13,46
0.8,32,46,4,16,46
0.8,32,47,0,24,35
0.8,32,48,0,21,77
0.8,32,49,1,13,108
0.8,32,50,0,10,70
0.8,32,51,NA,13,75
0.8,32,52,NA,10,39
0.8,32,53,NA,7,26
0.8,32,54,NA,NA,NA
0.8,32,55,NA,NA,NA
0.8,32,56,NA,NA,NA
0.8,32,57,NA,NA,NA
0.8,32,58,NA,NA,NA
0.8,32,59,NA,NA,NA
0.8,32,60,NA,NA,NA
0.8,32,61,NA,NA,NA
0.8,32,62,NA,NA,NA
0.8,32,63,NA,NA,NA
0.8,32,64,NA,NA,NA
0.8,32,65,NA,NA,NA
0.8,32,66,NA,NA,NA
0.8,32,67,NA,NA,NA
0.8,32,68,NA,NA,NA
0.8,32,69,NA,NA,NA
0.8,32,70,NA,NA,NA
0.8,32,71,NA,NA,NA
0.8,32,72,NA,NA,NA
0.8,32,73,NA,NA,NA
0.8,32,74,NA,NA,NA
0.8,32,75,NA,NA,NA
0.8,32,76,NA,NA,NA
0.8,32,77,NA,NA,NA
0.8,32,78,NA,NA,NA
0.8,32,79,NA,NA,NA
0.8,32,80,NA,NA,NA
0.8,32,81,NA,NA,NA
0.8,32,82,NA,NA,NA
0.8,32,83,NA,NA,NA
0.8,32,84,NA,NA,NA
0.8,32,85,NA,NA,NA
0.8,32,86,NA,NA,NA
0.8,32,87,NA,NA,NA
0.8,32,88,NA,NA,NA
0.8,32,89,NA,NA,NA
0.8,32,90,NA,NA,NA
0.8,32,91,NA,NA,NA
0.8,32,92,NA,NA,NA
0.8,32,93,NA,NA,NA
0.8,32,94,NA,NA,NA
0.8,32,95,NA,NA,NA
0.8,32,96,NA,NA,NA
0.8,32,97,NA,NA,NA
0.8,32,98,NA,NA,NA
0.8,32,99,NA,NA,NA
0.8,32,100,NA,NA,NA
0.8,32,101,NA,NA,NA
0.8,33,1,20,20,NA
0.8,33,2,19,20,NA
0.8,33,3,46,24,NA
0.8,33,4,121,99,NA
0.8,33,5,94,106,0
0.8,33,6,93,101,11
0.8,33,7,51,11,155
0.8,33,8,9,6,358
0.8,33,9,1,0,181
0.8,33,10,8,8,121
0.8,33,11,21,5,72
0.8,33,12,2,9,28
0.8,33,13,11,2,17
0.8,33,14,26,10,33
0.8,33,15,15,10,84
0.8,33,16,2,14,49
0.8,33,17,35,2,28
0.8,33,18,21,12,95
0.8,33,19,11,15,78
0.8,33,20,3,25,43
0.8,33,21,28,11,73
0.8,33,22,0,25,106
0.8,33,23,9,23,96
0.8,33,24,1,21,49
0.8,33,25,16,5,113
0.8,33,26,0,34,99
0.8,33,27,5,22,105
0.8,33,28,0,27,64
0.8,33,29,18,8,57
0.8,33,30,1,43,106
0.8,33,31,2,32,123
0.8,33,32,0,25,80
0.8,33,33,15,7,72
0.8,33,34,0,32,132
0.8,33,35,0,25,115
0.8,33,36,0,20,70
0.8,33,37,10,10,72
0.8,33,38,0,28,100
0.8,33,39,0,23,99
0.8,33,40,1,18,107
