a12,b12,x1,indirect,direct
-0.3,0,0.6200572046475386,0.024073070526018665,-0.2993971361255974
-0.3,0,0.8032541718076073,-0.4020679713105285,-0.3002967253222208
-0.3,0,0.39095596395598464,0.09699235718571399,-0.3038468057906143
-0.3,0,0.8215391549465777,-0.42177554275375223,-0.3024650169839921
-0.3,0,0.32957261333596477,-0.08412278930993076,-0.30342315399532616
-0.3,0,0.7844687302281595,-0.29942890720870935,-0.29997807926657344
-0.3,0,0.46682644176185534,-2.6841219918584135e-38,-0.2986064309368764
-0.3,0,0.8097676845079579,-0.31551110247426206,-0.2998283742014504
-0.3,0,0.40501885118538217,3.8577697633053406e-37,-0.3042832098552037
-0.3,0,0.7965279394979536,-0.27025303522521354,-0.2999663388956383
-0.3,0,0.44163607489992796,-2.892071335963275e-37,-0.29989728478352173
-0.3,0,0.8043294060755882,-0.23241779605431753,-0.30006515054300853
-0.3,0,0.43007484826990083,-3.0681555933066076e-37,-0.29940579181478033
-0.3,0,0.7959736489562338,-0.28447557492514086,-0.2998545100727444
-0.3,0,0.477193949373876,-0.040551445793355935,-0.3047915491971748
-0.3,0,0.7836492081778205,-0.242785404655561,-0.2999159857919442
-0.3,0,0.5727513245443531,-0.21548166976428207,-0.29972538880744604
-0.3,0,0.7705974667281164,-0.34179210864999693,-0.29994024479924186
-0.3,0,0.5128158781019643,-0.1396161455081873,-0.3000344086620106
-0.3,0,0.788251084317263,-0.30959166155074835,-0.29996948635686005
-0.3,0,0.5084340127369668,-0.09599938582049353,-0.2998317825265264
-0.3,0,0.776416226459249,-0.3199791563053214,-0.3000949158240658
-0.3,0,0.608991011462287,-0.1272394442366196,-0.3000773692908097
-0.3,0,0.7635979737753574,-0.3592583679755991,-0.30032141605882434
-0.3,0,0.4739680677225761,-2.2173972785100662e-37,-0.30054007048778963
-0.3,0,0.8662151535340666,-0.22596821175420628,-0.299818139624215
-0.3,0,0.22260560161590934,-0.9959792492628982,-0.292831332439079
-0.3,0,0.6045320549826966,-0.12401118156968366,-0.2998462231147207
-0.3,0,0.7208010465349397,-0.20443050833189147,-0.3003931629826493
-0.3,0,0.6875628721358733,-0.28012699969676064,-0.30002168910920074
-0.3,0,0.6507650073735891,-0.3166179107484714,-0.29965383885092184
-0.3,0,0.6947149651317569,-0.33879357794294557,-0.3001557620056138
-0.3,0,0.6358204799515467,-0.27229828165302106,-0.30006647149396454
-0.3,0,0.7203881920270707,-0.28878080355854213,-0.30014707800040996
-0.3,0,0.5889602739721197,-0.057330015462081343,-0.30238565717931676
-0.3,0,0.7720793776015942,-0.3219136938396441,-0.29996534327795366
-0.3,0,0.469055111195708,-9.441548687920213e-38,-0.29944383787288165
-0.3,0,0.8430306268343379,-0.15981207041268836,-0.2995777441041708
-0.3,0,0.27080588826594904,-0.7136405914052599,-0.3022837857022247
-0.3,0,0.7044171065360004,-0.1796768263907924,-0.2999487612069653
-0.3,0,0.6377945277750403,-0.3043191336935504,-0.3004168878084248
-0.3,0,0.6929754694310992,-0.39092565712731325,-0.30006716634680064
-0.3,0,0.6933239656743625,-0.7212770492746752,-0.30018506683860047
-0.3,0,0.5881280610092131,0.1632591545343702,-0.29966211909239315
-0.3,0,0.8636275996643357,-0.4822443651286931,-0.29794599476286787
-0.3,0,0.2829307600801027,1.8258288201484943e-36,-0.29821434665164853
-0.3,0,0.6728675702208831,-0.3612017490401742,-0.2996748692309195
-0.3,0,0.7332908040521018,-0.34463501912367184,-0.300713034351427
-0.3,0,0.5377926386372331,-0.06901842934048336,-0.3001600822992889
-0.3,0,0.8546416593461547,-0.15710601801103694,-0.2998728071454052
-0.3,0,0.2529872357665448,-0.8547394234395493,-0.3081443495059035
-0.3,0,0.6612514529126508,-0.03312582019967927,-0.3005989199793506
-0.3,0,0.6550197593473627,-0.10762931706176009,-0.3002001904696231
-0.3,0,0.7711280181297249,-0.3500028381321138,-0.30004583541578994
-0.3,0,0.4736714191302691,-3.829767577139686e-37,-0.30000585248996087
-0.3,0,0.8396562120832985,-0.340482345403253,-0.29829023548196015
-0.3,0,0.2787289672405446,-0.20345861516811356,-0.29973858906384787
-0.3,0,0.717997640369045,-0.40138136159328325,-0.30026700136548035
-0.3,0,0.6157312962452475,-0.171423751741505,-0.30003485802981017
-0.3,0,0.7150684926676557,-0.5816852004155889,-0.3000442004812659
-0.3,0,0.6516891477102322,-0.43076587073199163,-0.30034182314917457
-0.3,0,0.6555854652456176,-0.6806453217328501,-0.3002801868894738
-0.3,0,0.8028349283109483,-0.5624815605196429,-0.30010760974570877
-0.3,0,0.44064136507635854,2.4148529026038005e-37,-0.3000319195448288
-0.3,0,0.7926818359439662,-0.22207127037154856,-0.30021019153537654
-0.3,0,0.5266781874589546,0.060336217465573605,-0.296495569263197
-0.3,0,0.7880921788830831,-0.41917380451221237,-0.2999087354238783
-0.3,0,0.5124656782774646,-0.20560264424969982,-0.30021780149043714
-0.3,0,0.782120616288568,-0.38780373775660376,-0.30015600970734924
-0.3,0,0.5754603214456353,-0.3770564785543676,-0.301281534656751
-0.3,0,0.7846272807194004,0.09133412736371634,-0.30005894792482807
-0.3,0,0.4439545983397292,1.0636670553121643e-37,-0.3000222895489689
-0.3,0,0.823850879764878,-0.36116617448727445,-0.3004377094337923
-0.3,0,0.335202908987323,0.7593776627159534,-0.30288161678946457
-0.3,0,0.7725073693227681,0.106363513727083,-0.29990240069380936
-0.3,0,0.43161751291098294,2.4560578245886774e-37,-0.2990339755731666
-0.3,0,0.8802167461317195,-0.2006446736019606,-0.3002533225267525
-0.3,0,0.23839109718436696,0.11465494440734501,-0.2987378500820574
-0.3,0,0.6052126777197329,0.13719252753579206,-0.2998215616005652
-0.3,0,0.8120029221147318,-0.42032971593613594,-0.300401385117219
-0.3,0,0.366670390662113,0.028709846399037665,-0.31884817332824333
-0.3,0,0.8060384709293841,-0.26804468756091615,-0.30023176382023464
-0.3,0,0.3723578506386926,-0.552592890551246,-0.30963865674805113
-0.3,0,0.823713571257679,-0.20827867999339714,-0.3021667838810008
-0.3,0,0.35976763368176823,-4.8000399091675436e-37,-0.27586179003100497
-0.3,0,0.7754870785953412,-0.3984318764695605,-0.29983149318678715
-0.3,0,0.4617664331249408,-1.5806587079793283e-37,-0.2997280101805875
-0.3,0,0.8419606767792828,-0.3000659682762735,-0.2994322100002852
-0.3,0,0.27186073092952906,-0.5091388395918433,-0.29761845220156496
-0.3,0,0.7077459321670581,-0.18443677200670583,-0.2999833696094299
-0.3,0,0.6374327391270491,-0.20415262964136227,-0.2998648592178964
-0.3,0,0.6856926285432372,0.15129208845684292,-0.2999363402563744
-0.3,0,0.7109221392081357,-0.262157692721201,-0.3017564968582924
-0.3,0,0.5625278341353422,-8.779889711501474e-5,-0.300519201444593
-0.3,0,0.8758212915605889,-0.26169140001783825,-0.29941985123217607
-0.3,0,0.23347313677042564,-0.18149730830306937,-0.2998462138924438
-0.3,0,0.5999347092699839,-0.11269730562968494,-0.3000627207878841
-0.3,0,0.7946352879297914,-0.4510861667251736,-0.29984167548409596
-0.3,0,0.39519098199120883,0.4382513079587428,-0.30590739367451114
-0.3,0,0.8493090788920507,-0.2704040038674118,-0.2999027812110463
-0.3,0,0.32230394960400927,-2.188190955027534e-37,-0.286795812953737
-0.3,0,0.719935702424517,NA,0.04120616622061181
-0.3,0.75,0.43082343111152865,-4.373936644425898e-37,-0.15939617962132413
-0.3,0.75,0.8490548493833666,-0.540874053706889,-0.26532397307150224
-0.3,0.75,0.3604527839987162,-0.16068477084439958,-0.14115651539903706
-0.3,0.75,0.8044091725802673,-0.02778786484683236,-0.25511153367567374
-0.3,0.75,0.5333037759228955,-0.26977259190859315,-0.18729777612651044
-0.3,0.75,0.8527738568072549,-0.3349195275279555,-0.266217345874883
-0.3,0.75,0.2909172249731138,0.017070467782245656,-0.13478269582278402
-0.3,0.75,0.7399481920136233,-0.14372385533839965,-0.24172774037927225
-0.3,0.75,0.5509307469684878,2.623956237549798e-37,-0.18975962902556012
-0.3,0.75,0.8817609681158323,-0.3653003635325411,-0.27271933537558224
-0.3,0.75,0.19268259508910165,0.9269787711345667,-0.08903099393994157
-0.3,0.75,0.5645909961152008,-0.7741740423858668,-0.19420887324734365
-0.3,0.75,0.7992981996293471,-0.04101508730934819,-0.25490260111814284
-0.3,0.75,0.5660186424178325,-1.2990008522376062e-37,-0.1930186585537564
-0.3,0.75,0.8370163876653818,-0.1965951621688497,-0.2626936489383813
-0.3,0.75,0.32703158950838807,-0.5012576692136378,-0.13182641263896688
-0.3,0.75,0.7902623843319698,-0.3197105096597704,-0.2519432571005271
-0.3,0.75,0.45058202779272755,1.1566989987452954e-37,-0.16074092151523722
-0.3,0.75,0.8813281631770189,-0.27454897376916887,-0.272591174048148
-0.3,0.75,0.1905840434608247,0.6533012011861148,-0.08747704882131391
-0.3,0.75,0.559214234917452,-0.016265494986190454,-0.1949082803346731
-0.3,0.75,0.8230334128878226,-0.31598685890358374,-0.25946114609702853
-0.3,0.75,0.4369891893032882,-0.1147192678263797,-0.16052256488728123
-0.3,0.75,0.8440462095607462,-0.12883665072169825,-0.26332190341402084
-0.3,0.75,0.43998281667376177,-0.13386043377731158,-0.1620398917980186
-0.3,0.75,0.8637867788180388,-0.34151434470543907,-0.2671653561683962
-0.3,0.75,0.24628892076193884,0.481951130078648,-0.10288683834133838
-0.3,0.75,0.6721010475373326,0.42214684355986654,-0.22297465795293475
-0.3,0.75,0.6714991539116835,-0.5997071973910229,-0.22223025324277434
-0.3,0.75,0.7902743249355035,-0.19758058025580444,-0.2516124779800891
-0.3,0.75,0.4883766062073977,-0.03984709033281104,-0.175358341539109
-0.3,0.75,0.8524413456479044,-0.2895793827088287,-0.2653178774807068
-0.3,0.75,0.36198651529898057,-0.49256348542663436,-0.14121354384734786
-0.3,0.75,0.804634842272181,-0.4988392649545943,-0.255091194710273
-0.3,0.75,0.5398064129510567,-0.15019039297215153,-0.18829604385871979
-0.3,0.75,0.8531772194679444,-0.37199661348640267,-0.26625526405162636
-0.3,0.75,0.27835785612722785,0.3493808120693137,-0.07863718030181133
-0.3,0.75,0.7233309550743627,-0.06949763322222716,-0.2340065488188175
-0.3,0.75,0.5820518208640196,0.11557905795252163,-0.20089717658069473
-0.3,0.75,0.8800795222860518,-0.05656810919945063,-0.27226668266532883
-0.3,0.75,0.24511299580320559,1.7997319193965886,-0.10233981270019635
-0.3,0.75,0.6588164829961538,0.0037009358768350788,-0.22040620506918723
-0.3,0.75,0.7735556403111472,-0.40145590584988294,-0.2484220494244293
-0.3,0.75,0.4887988353998993,2.951720970739207e-37,-0.17509767307085822
-0.3,0.75,0.8884134107944329,-0.32741468413823055,-0.27298964193719466
-0.3,0.75,0.18192085258458032,1.6749560108715913,-0.07684576639010919
-0.3,0.75,0.5378177049253378,-0.8258349501868527,-0.1858709276793037
-0.3,0.75,0.8275420256157621,0.09314217611359725,-0.2603757509094448
-0.3,0.75,0.480795071995683,-0.037729634400354,-0.17667968616633722
-0.3,0.75,0.868139034843614,-0.29100934631868924,-0.2677314642516732
-0.3,0.75,0.2356949662302012,-0.7114006237206485,-0.10528441158728888
-0.3,0.75,0.6521495269827334,0.48000234821164073,-0.21954775415332306
-0.3,0.75,0.7031387716199125,-0.17716227836853687,-0.22963973527850312
-0.3,0.75,0.748628944285845,-0.05552446033861152,-0.24196491061977493
-0.3,0.75,0.5839054093884073,-0.4681724751566785,-0.20285389400711012
-0.3,0.75,0.798369731546804,-0.3271440246072035,-0.25374248975660985
-0.3,0.75,0.5229927048044803,-0.1880286065058652,-0.18519779986140433
-0.3,0.75,0.83978903282304,-0.4044979469157475,-0.2633853159955016
-0.3,0.75,0.4154433463015014,-8.443130434613806e-37,-0.15388271988643343
-0.3,0.75,0.8394173566998955,-0.10074792202703059,-0.2634118349834114
-0.3,0.75,0.4244942163244134,-5.466539236742267e-37,-0.159439486311524
-0.3,0.75,0.8445406164452,-0.35339732035637006,-0.2643603620359751
-0.3,0.75,0.39827026973173923,-0.4384895354987081,-0.15241724634923148
-0.3,0.75,0.830674965870088,-0.30681760144115194,-0.26102651283742956
-0.3,0.75,0.4565753497772433,-2.4062970696608668e-37,-0.16539451533662003
-0.3,0.75,0.8558378590876917,-0.3367342263416938,-0.26629551907989124
-0.3,0.75,0.33286359285162725,0.9027302269261347,-0.1322938065003966
-0.3,0.75,0.7783115995457812,-0.20095333640160404,-0.24718132117605118
-0.3,0.75,0.5923134339900918,-0.23795516194169514,-0.20322203174784959
-0.3,0.75,0.8108250134319559,-0.181379164035022,-0.2569556611100357
-0.3,0.75,0.41339916403120275,-1.4942343598968724e-37,-0.15308163658505364
-0.3,0.75,0.8504902103672666,-0.2971892365467164,-0.2658684464285439
-0.3,0.75,0.30123028360364124,8.673196175130061e-37,-0.12045773863004716
-0.3,0.75,0.7532176530810297,0.06545135020721929,-0.24454902280221621
-0.3,0.75,0.5269635246833544,-1.958750179584199e-37,-0.18261476259420273
-0.3,0.75,0.8832799313503696,-0.16793395718233273,-0.2720183509558255
-0.3,0.75,0.17054761514102712,-0.32145397277886145,-0.08615449007716247
-0.3,0.75,0.5168601437769543,1.4103533999581876e-38,-0.18413762765046948
-0.3,0.75,0.8423734060352186,-0.20371074579356738,-0.2639781593540172
-0.3,0.75,0.36878804867447257,-0.002862661953982631,-0.14151580823614096
-0.3,0.75,0.8085300277822545,-0.2623496963116027,-0.2557852007652172
-0.3,0.75,0.5087036459458343,-0.13638723619991688,-0.1830123839546889
-0.3,0.75,0.8346829678780943,-0.28545663392175014,-0.26250669915496444
-0.3,0.75,0.44847930267040836,-0.043630965729683995,-0.16595173735803503
-0.3,0.75,0.8469446633124018,-0.34311087086920367,-0.2646585089475946
-0.3,0.75,0.39653503468822254,0.3103585057892469,-0.14804876454486182
-0.3,0.75,0.8219871118106856,-0.14122330625662982,-0.2590797112813248
-0.3,0.75,0.5077062176304524,-0.12715627428777398,-0.17926837857392425
-0.3,0.75,0.8579518177510853,-0.27305899501420416,-0.2667119664761664
-0.3,0.75,0.2792404305673811,0.0391832898686978,-0.11376093779681895
-0.3,0.75,0.7199363500508746,-0.044566055661380125,-0.23011037299832438
-0.3,0.75,0.5971461553538859,0.4415818958044406,-0.20230607863699016
-0.3,0.75,0.859033654975142,-0.2748717736243702,-0.26635029267714855
-0.3,0.75,0.3103467293555205,0.12778487877282696,-0.13505162286620775
-0.3,0.75,0.7523294040759606,-0.13573997483996453,-0.24270502864542703
-0.3,0.75,0.599456606111224,-0.5726119946191349,-0.2041253113585828
-0.3,0.75,0.7716646248939294,-0.33967640636285923,-0.24804503657611843
-0.3,0.75,0.6199007223358565,-0.14594034057059985,-0.2123246224845689
-0.3,0.75,0.7769429907117656,-0.2376349232406787,-0.24842850371877478
-0.3,0.75,0.49771446482818704,1.8377065954912513e-37,-0.17619384006562633
-0.3,0.75,0.8679965389327909,-0.2828285644185063,-0.2686055235589575
-0.3,0.75,0.2315247187827349,0.6940847993067919,-0.10173724495294317
-0.3,0.75,0.6438708137996818,-0.2089996269788245,-0.21628780727733676
-0.3,0.75,0.7389241236896712,-0.06700759295197399,-0.23917194764182603
-0.3,0.75,0.6207395552456151,-0.2568302513692714,-0.20868627366930556
-0.3,0.75,0.7553923843765474,0.3004394938379423,-0.24409604628423437
-0.3,0.75,0.6382973338337595,-0.15751656745179807,-0.21830866109343194
-0.3,0.75,0.7650496039045787,-0.14174526859595696,-0.24622239167829452
-0.3,0.75,0.5172253603073146,-2.3137930868748043e-37,-0.18280986810907754
-0.3,0.75,0.870431589443377,0.014881986837924275,-0.2690962021126938
-0.3,0.75,0.20625562793027322,-0.7440935825615244,-0.10616317675920772
-0.3,0.75,0.5971828177774001,-1.5246637763361706e-37,-0.2039552922336002
-0.3,0.75,0.7932427866761161,-0.17117422718961187,-0.2522437787227858
-0.3,0.75,0.4909897554870363,-1.7994748280938837e-37,-0.17788564857757505
-0.3,0.75,0.8430400088790432,-0.23740586523496734,-0.26386766714508836
-0.3,0.75,0.40239122913663433,-0.290321882213973,-0.15368182071699843
-0.3,0.75,0.8268810557863422,-0.179196501321096,-0.2596742671069351
-0.3,0.75,0.4989193145455867,-0.017547873152845433,-0.17792185539546052
-0.3,0.75,0.8593409049782733,-0.21380531252619223,-0.26674975022183156
-0.3,0.75,0.2684817685129447,-0.726912019017102,-0.13441394191633324
-0.3,0.75,0.7064319257992157,-0.25546092938668613,-0.229935436545506
-0.3,0.75,0.6240804746053015,0.9036578408265751,-0.20816957290825927
-0.3,0.75,0.8330792952275917,0.016769204293792202,-0.26179913093976787
-0.3,0.75,0.38693470965730525,-0.17712072757787808,-0.1397228961108351
-0.3,0.75,0.8234732960299879,-0.26654863032630705,-0.2597483368071319
-0.3,0.75,0.45379873248550817,-6.1948597087726125e-37,-0.16458971619064577
-0.3,0.75,0.8383973895721101,-0.23538604168527516,-0.26313274613554366
-0.3,0.75,0.47081917395960055,-3.0718865631412523e-37,-0.17303846298648295
-0.3,0.75,0.86619568744551,-0.27593464144348656,-0.267701213547372
-0.3,0.75,0.24359563247967575,0.4646633525564816,-0.10378099124422974
-0.3,0.75,0.6642535058371831,-0.28818281218620406,-0.22299071784816824
-0.3,0.75,0.6981704143498971,0.09535985001693924,-0.23074937828946665
-0.3,0.75,0.729735669018782,-0.004880179345389608,-0.23903760331105883
-0.3,0.75,0.5983391862007972,-0.2435397551079338,-0.20352359404451958
-0.3,0.75,0.8164006779902465,-0.36382493132728794,-0.2595522613304778
-0.3,0.75,0.3745820301214883,0.14435886707468934,-0.14126375166029004
-0.3,0.75,0.846082584503701,-0.1687996321383707,-0.2650588611899082
-0.3,0.75,0.338450549603993,-0.5025924072419973,-0.134546171806159
-0.3,0.75,0.7860806776476233,-0.1567018595099309,-0.2512478163658667
-0.3,0.75,0.49969155511621527,2.4375086735400952e-37,-0.18024617261095566
-0.3,0.75,0.8480312462192152,-0.21160681414963323,-0.26515242443023995
-0.3,0.75,0.3673558989853027,8.0163918382397e-37,-0.14194764112732228
-0.3,0.75,0.803588807234777,-0.27845784844346144,-0.2548619137530113
-0.3,0.75,0.5450890383330457,-0.1850333946334135,-0.19003893375417913
-0.3,0.75,0.8388922604220571,-0.25366319989808545,-0.26291778230434926
-0.3,0.75,0.3509264461870454,-0.10657418195666182,-0.1370952677761336
-0.3,0.75,0.801091450630245,-0.31499337001280664,-0.25336439781172393
-0.3,0.75,0.4415465093897223,-1.726216974775833e-37,-0.1624680776742653
-0.3,0.75,0.8624500304030064,-0.25457420698099115,-0.26694138610118257
-0.3,0.75,0.2538657807134887,0.059696656269029404,-0.10375688401345518
-0.3,0.75,0.6828735697674095,-0.09107190384003945,-0.22345486649983615
-0.3,0.75,0.6702256856904297,0.18809937797242196,-0.2217791674651633
-0.3,0.75,0.7655782145543477,-0.2909780909700766,-0.2450319469044386
-0.3,0.75,0.5166156654977889,-0.1525424138505525,-0.1832388187934818
-0.3,0.75,0.871841551065432,-0.1377764355098473,-0.2695569761908899
-0.3,0.75,0.2104602332466465,0.17900234505827117,-0.10363287155530743
-0.3,0.75,0.6050808969168866,-0.26413743189320643,-0.2042706749538813
-0.3,0.75,0.8057866927056618,-0.17197583635200805,-0.2553239768593276
-0.3,0.75,0.408569343510923,0.2801092930145199,-0.15600715602440096
-0.3,0.75,0.8594095411266861,-0.421822558827999,-0.2668307865720933
-0.3,0.75,0.24021534372367812,-0.5623978096718639,-0.10426526181787998
-0.3,0.75,0.667408319313691,-0.17291787871903808,-0.221808884409404
-0.3,0.75,0.7264770127504478,-0.15429677297097313,-0.23911238645840216
-0.3,0.75,0.594156519617948,0.0473327458804822,-0.20368465580357475
-0.3,0.75,0.8400011824713081,-0.22839143503465004,-0.26342565627152437
-0.3,0.75,0.3160606104821397,-0.024367066844543192,-0.12620929274214626
-0.3,0.75,0.7783160435214419,-0.2987970546095521,-0.24963409909932824
-0.3,0.75,0.48606126638684016,-1.2119276646098359e-37,-0.1759699152889072
-0.3,0.75,0.8779538352391256,-0.15048060433624097,-0.27221098624653
-0.3,0.75,0.1929826019480834,-0.36379671348756654,-0.0878954811407393
-0.3,0.75,0.5663283418681484,-0.014821216600820116,-0.19543535947574098
-0.3,0.75,0.8373289504705554,-0.4328120361451894,-0.2628791940125793
-0.3,0.75,0.32634457179523285,0.7446361618887876,-0.13548152380764664
-0.3,0.75,0.7897495105017204,-0.38418656888221486,-0.2511605685659466
-0.3,0.75,0.427830432007894,0.5167092486595569,-0.1596030784505471
-0.3,0.75,0.890831472975483,-0.0625137255367283,-0.2724347533365743
-0.3,0.75,0.2216975472085877,2.542996893428535,-0.08634777238268199
-0.3,0.75,0.6164353804101306,3.773117064931457e-37,-0.20941230929764118
-0.3,0.75,0.8250658659802221,-0.24472427728708848,-0.2599766135887381
-0.3,0.75,0.3667383112366237,-0.35674199139329443,-0.14178308337919177
-0.3,0.75,0.8279147278190534,-0.39427956169677403,-0.26081209940710254
-0.3,0.75,0.3424066009946241,0.9877641729324703,-0.12471146714812506
-0.3,0.75,0.814275209079747,0.12195034463057558,-0.2570108833496509
-0.3,0.75,0.4339854255310164,0.08294449177683157,-0.16010697132218765
-0.3,0.75,0.845331184157701,-0.25562170577570636,-0.26454806375062906
-0.3,0.75,0.3900468284290002,0.5362564441202304,-0.14068369075996798
-0.3,0.75,0.8179037447725857,-0.21695962607067945,-0.2584172972029068
-0.3,0.75,0.5229585684027093,0.07795576104127933,-0.18424678339685624
-0.3,0.75,0.8586346322757596,-0.2502436702435406,-0.2664055594777184
-0.3,0.75,0.2642566812648244,0.2402185552514386,-0.11181974447474419
-0.3,0.75,0.7008402171378717,-0.05387758346648885,-0.23107406364856067
-0.3,0.75,0.6408766952795193,0.029015927081004273,-0.21639005483653345
-0.3,0.75,0.7976094685586903,-0.2649703676572396,-0.25242625353660936
-0.3,0.75,0.43202841208908815,-0.3810570075915803,-0.15880260327607593
-0.3,0.75,0.8746875213798323,-0.19503086707160003,-0.2704497794921168
-0.3,0.75,0.2168176529389952,-0.555170716292715,-0.08959741466190141
-0.3,0.75,0.6139746445405095,-0.06852365137004313,-0.20859620557280867
-0.3,0.75,0.765761027456939,-0.43330592527602074,-0.24547145017450867
-0.3,0.75,0.6066688220197584,-0.17834210068342043,-0.20608130391775048
-0.3,0.75,0.7879089567341201,-0.18627829143009855,-0.2513778040250711
-0.3,0.75,0.49858401331550917,NA,-0.07538126876084128
